filename,field,crop_index,p_low,p_high,source_count
Abell_548_aFix_pol_I_Farcsec_5pln_cor_crop_0028.npy,Abell_548_aFix_pol_I_Farcsec_5pln_cor,28,-1.682372203504201e-05,5.429780867416412e-05,
Abell_3365_noFix_pol_I_Farcsec_5pln_cor_crop_0009.npy,Abell_3365_noFix_pol_I_Farcsec_5pln_cor,9,-3.684182956931181e-05,5.151375808054581e-05,
J0757.7-5315_aFix_pol_I_Farcsec_5pln_cor_crop_0129.npy,J0757.7-5315_aFix_pol_I_Farcsec_5pln_cor,129,-1.5817182429600507e-05,3.550770634319633e-05,
Abell_S295_aFix_pol_I_Farcsec_5pln_cor_crop_0028.npy,Abell_S295_aFix_pol_I_Farcsec_5pln_cor,28,-1.2192884241812862e-05,4.2860785470111296e-05,
J0757.7-5315_aFix_pol_I_Farcsec_5pln_cor_crop_0091.npy,J0757.7-5315_aFix_pol_I_Farcsec_5pln_cor,91,-1.5817182429600507e-05,3.550770634319633e-05,
J1248.7-4118_aFix_pol_I_Farcsec_5pln_cor_crop_0071.npy,J1248.7-4118_aFix_pol_I_Farcsec_5pln_cor,71,-3.831612048088573e-05,5.340838833944872e-05,
J0600.8-5835_aFix_pol_I_Farcsec_5pln_cor_crop_0050.npy,J0600.8-5835_aFix_pol_I_Farcsec_5pln_cor,50,-1.2947120012540836e-05,3.535595169523731e-05,
J1201.0-4623_aFix_pol_I_Farcsec_5pln_cor_crop_0092.npy,J1201.0-4623_aFix_pol_I_Farcsec_5pln_cor,92,-1.437526134395739e-05,3.895712870871648e-05,
Abell_3365_noFix_pol_I_Farcsec_5pln_cor_crop_0020.npy,Abell_3365_noFix_pol_I_Farcsec_5pln_cor,20,-3.684182956931181e-05,5.151375808054581e-05,
J1535.1-4658_aFix_pol_I_Farcsec_5pln_cor_crop_0103.npy,J1535.1-4658_aFix_pol_I_Farcsec_5pln_cor,103,-2.547855729062576e-05,3.796764576691203e-05,
Abell_521_noFix_pol_I_Farcsec_5pln_cor_crop_0059.npy,Abell_521_noFix_pol_I_Farcsec_5pln_cor,59,-1.8806747902999632e-05,4.423171412781812e-05,
Abell_2813_noFix_pol_I_Farcsec_5pln_cor_crop_0005.npy,Abell_2813_noFix_pol_I_Farcsec_5pln_cor,5,-2.1553638362092897e-05,4.1060964576900005e-05,
Abell_2751_aFix_pol_I_Farcsec_5pln_cor_crop_0161.npy,Abell_2751_aFix_pol_I_Farcsec_5pln_cor,161,-2.5066670787055045e-05,4.310646909289062e-05,
J0431.4-6126_aFix_pol_I_Farcsec_5pln_cor_crop_0167.npy,J0431.4-6126_aFix_pol_I_Farcsec_5pln_cor,167,-2.59030784945935e-05,4.582747351378202e-05,
J1535.1-4658_aFix_pol_I_Farcsec_5pln_cor_crop_0087.npy,J1535.1-4658_aFix_pol_I_Farcsec_5pln_cor,87,-2.547855729062576e-05,3.796764576691203e-05,
Bullet_aFix_pol_I_Farcsec_5pln_cor_crop_0175.npy,Bullet_aFix_pol_I_Farcsec_5pln_cor,175,-1.5211503523460124e-05,4.380349491839297e-05,
PLCK_G200.9-28.2_aFix_pol_I_Farcsec_5pln_cor_crop_0190.npy,PLCK_G200.9-28.2_aFix_pol_I_Farcsec_5pln_cor,190,-2.0549477994791232e-05,4.693285882240161e-05,
MACS_J0257.6-2209_noFix_pol_I_Farcsec_5pln_cor_crop_0016.npy,MACS_J0257.6-2209_noFix_pol_I_Farcsec_5pln_cor,16,-2.3381955543300137e-05,4.110854570171796e-05,
RXCJ0225.1-22928_aFix_pol_I_Farcsec_5pln_cor_crop_0182.npy,RXCJ0225.1-22928_aFix_pol_I_Farcsec_5pln_cor,182,-3.11890325974673e-05,5.4694857681170106e-05,
J1130.0-4213_aFix_pol_I_Farcsec_5pln_cor_crop_0181.npy,J1130.0-4213_aFix_pol_I_Farcsec_5pln_cor,181,-1.5924631952657364e-05,3.826789543381892e-05,
Abell_13_noFix_pol_I_Farcsec_5pln_cor_crop_0140.npy,Abell_13_noFix_pol_I_Farcsec_5pln_cor,140,-1.9173105101799592e-05,3.867880150210112e-05,
Abell_33_noFix_pol_I_Farcsec_5pln_cor_crop_0052.npy,Abell_33_noFix_pol_I_Farcsec_5pln_cor,52,-2.8547556212288328e-05,4.8568657803116366e-05,
Abell_85_aFix_pol_I_Farcsec_5pln_cor_crop_0221.npy,Abell_85_aFix_pol_I_Farcsec_5pln_cor,221,-1.6969566786428913e-05,4.114058901905082e-05,
J0540.1-4322_aFix_pol_I_Farcsec_5pln_cor_crop_0080.npy,J0540.1-4322_aFix_pol_I_Farcsec_5pln_cor,80,-2.016680991800968e-05,3.639713395386934e-05,
Abell_209_aFix_pol_I_Farcsec_5pln_cor_crop_0197.npy,Abell_209_aFix_pol_I_Farcsec_5pln_cor,197,-2.1105859559611417e-05,4.098449426237494e-05,
J0217.2-5244_aFix_pol_I_Farcsec_5pln_cor_crop_0079.npy,J0217.2-5244_aFix_pol_I_Farcsec_5pln_cor,79,-1.7379512428306043e-05,3.482505780993961e-05,
Abell_2751_aFix_pol_I_Farcsec_5pln_cor_crop_0049.npy,Abell_2751_aFix_pol_I_Farcsec_5pln_cor,49,-2.5066670787055045e-05,4.310646909289062e-05,
J0303.7-7752_aFix_pol_I_Farcsec_5pln_cor_crop_0026.npy,J0303.7-7752_aFix_pol_I_Farcsec_5pln_cor,26,-1.6216928997891955e-05,3.944924537790939e-05,
Abell_2667_noFix_pol_I_Farcsec_5pln_cor_crop_0041.npy,Abell_2667_noFix_pol_I_Farcsec_5pln_cor,41,-1.5058354620123282e-05,4.20943797507789e-05,
J2340.1-8510_aFix_pol_I_Farcsec_5pln_cor_crop_0007.npy,J2340.1-8510_aFix_pol_I_Farcsec_5pln_cor,7,-1.53458950080676e-05,3.938611553166993e-05,
J1358.9-4750_aFix_pol_I_Farcsec_5pln_cor_crop_0028.npy,J1358.9-4750_aFix_pol_I_Farcsec_5pln_cor,28,-2.6460520530235957e-05,4.666853419621475e-05,
J0631.3-5610_aFix_pol_I_Farcsec_5pln_cor_crop_0033.npy,J0631.3-5610_aFix_pol_I_Farcsec_5pln_cor,33,-1.3746558579441626e-05,3.730034950422123e-05,
J0027.3-5015_aFix_pol_I_Farcsec_5pln_cor_crop_0030.npy,J0027.3-5015_aFix_pol_I_Farcsec_5pln_cor,30,-1.4346433999889996e-05,3.467470014584251e-05,
J0540.1-4050_aFix_pol_I_Farcsec_5pln_cor_crop_0179.npy,J0540.1-4050_aFix_pol_I_Farcsec_5pln_cor,179,-1.9781218725256625e-05,3.538576129358262e-05,
Abell_2667_noFix_pol_I_Farcsec_5pln_cor_crop_0149.npy,Abell_2667_noFix_pol_I_Farcsec_5pln_cor,149,-1.5058354620123282e-05,4.20943797507789e-05,
J0616.8-4748_aFix_pol_I_Farcsec_5pln_cor_crop_0130.npy,J0616.8-4748_aFix_pol_I_Farcsec_5pln_cor,130,-1.6417492588516325e-05,3.9486680179834366e-05,
MACSJ0417.5-1155_aFix_pol_I_Farcsec_5pln_cor_crop_0060.npy,MACSJ0417.5-1155_aFix_pol_I_Farcsec_5pln_cor,60,-1.759273436618969e-05,4.197344605927356e-05,
J1518.3-4632_aFix_pol_I_Farcsec_5pln_cor_crop_0063.npy,J1518.3-4632_aFix_pol_I_Farcsec_5pln_cor,63,-2.6316898583900183e-05,3.836355244857259e-05,
Abell_S295_aFix_pol_I_Farcsec_5pln_cor_crop_0214.npy,Abell_S295_aFix_pol_I_Farcsec_5pln_cor,214,-1.2192884241812862e-05,4.2860785470111296e-05,
Abell_141_aFix_pol_I_Farcsec_5pln_cor_crop_0154.npy,Abell_141_aFix_pol_I_Farcsec_5pln_cor,154,-1.6963114831014536e-05,3.675864718388766e-05,
J0145.0-5300_aFix_pol_I_Farcsec_5pln_cor_crop_0012.npy,J0145.0-5300_aFix_pol_I_Farcsec_5pln_cor,12,-1.4464765627053566e-05,3.505407221382484e-05,
Abell_3667_aFix_pol_I_Farcsec_5pln_cor_crop_0028.npy,Abell_3667_aFix_pol_I_Farcsec_5pln_cor,28,-3.163510700687766e-05,0.0001603437995072,
J0712.0-6030_aFix_pol_I_Farcsec_5pln_cor_crop_0094.npy,J0712.0-6030_aFix_pol_I_Farcsec_5pln_cor,94,-1.3525442227546591e-05,3.74543305952102e-05,
Abell_370_afix_pol_I_Farcsec_5pln_cor_crop_0120.npy,Abell_370_afix_pol_I_Farcsec_5pln_cor,120,-3.905647463398054e-05,5.590072396444157e-05,
J0712.0-6030_aFix_pol_I_Farcsec_5pln_cor_crop_0170.npy,J0712.0-6030_aFix_pol_I_Farcsec_5pln_cor,170,-1.3525442227546591e-05,3.74543305952102e-05,
J0645.4-5413_aFix_pol_I_Farcsec_5pln_cor_crop_0144.npy,J0645.4-5413_aFix_pol_I_Farcsec_5pln_cor,144,-1.871160566224717e-05,4.457303657545708e-05,
J0145.0-5300_aFix_pol_I_Farcsec_5pln_cor_crop_0055.npy,J0145.0-5300_aFix_pol_I_Farcsec_5pln_cor,55,-1.4464765627053566e-05,3.505407221382484e-05,
J0342.8-5338_aFix_pol_I_Farcsec_5pln_cor_crop_0165.npy,J0342.8-5338_aFix_pol_I_Farcsec_5pln_cor,165,-1.83263164217351e-05,3.698056025314145e-05,
J0352.4-7401_aFix_pol_I_Farcsec_5pln_cor_crop_0120.npy,J0352.4-7401_aFix_pol_I_Farcsec_5pln_cor,120,-1.3432473679131364e-05,3.414728053030558e-05,
Abell_3558_aFix_pol_I_Farcsec_5pln_cor_crop_0166.npy,Abell_3558_aFix_pol_I_Farcsec_5pln_cor,166,-2.058644531643949e-05,4.082424857188016e-05,
Abell_548_aFix_pol_I_Farcsec_5pln_cor_crop_0190.npy,Abell_548_aFix_pol_I_Farcsec_5pln_cor,190,-1.682372203504201e-05,5.429780867416412e-05,
J2023.4-5535_aFix_pol_I_Farcsec_5pln_cor_crop_0162.npy,J2023.4-5535_aFix_pol_I_Farcsec_5pln_cor,162,-2.326385947526433e-05,4.042817090521567e-05,
J0627.2-5428_aFix_pol_I_Farcsec_5pln_cor_crop_0078.npy,J0627.2-5428_aFix_pol_I_Farcsec_5pln_cor,78,-3.725358692463488e-05,5.157724808668718e-05,
J0631.3-5610_aFix_pol_I_Farcsec_5pln_cor_crop_0093.npy,J0631.3-5610_aFix_pol_I_Farcsec_5pln_cor,93,-1.3746558579441626e-05,3.730034950422123e-05,
Abell_3562_aFix_pol_I_Farcsec_5pln_cor_crop_0098.npy,Abell_3562_aFix_pol_I_Farcsec_5pln_cor,98,-2.032673728535883e-05,4.53729007858783e-05,
J0948.6-8327_aFix_pol_I_Farcsec_5pln_cor_crop_0151.npy,J0948.6-8327_aFix_pol_I_Farcsec_5pln_cor,151,-1.3834469427820297e-05,3.5308996302774176e-05,
J0342.8-5338_aFix_pol_I_Farcsec_5pln_cor_crop_0032.npy,J0342.8-5338_aFix_pol_I_Farcsec_5pln_cor,32,-1.83263164217351e-05,3.698056025314145e-05,
J1653.0-5943_aFix_pol_I_Farcsec_5pln_cor_crop_0100.npy,J1653.0-5943_aFix_pol_I_Farcsec_5pln_cor,100,-2.6878653443418443e-05,3.650951839517802e-05,
J0351.1-8212_aFix_pol_I_Farcsec_5pln_cor_crop_0135.npy,J0351.1-8212_aFix_pol_I_Farcsec_5pln_cor,135,-1.34867677843431e-05,3.901409581885673e-05,
RXC_J0520.7-1328_aFix_pol_I_Farcsec_5pln_cor_crop_0115.npy,RXC_J0520.7-1328_aFix_pol_I_Farcsec_5pln_cor,115,-4.763286779052578e-05,6.618209590669721e-05,
ElGordo_aFix_pol_I_Farcsec_5pln_cor_crop_0212.npy,ElGordo_aFix_pol_I_Farcsec_5pln_cor,212,-1.8438237020745877e-05,3.2559692044742405e-05,
Abell_194_aFix_pol_I_Farcsec_5pln_cor_crop_0207.npy,Abell_194_aFix_pol_I_Farcsec_5pln_cor,207,-3.945245043723844e-05,0.0001343678013654,
J2222.2-5235_aFix_pol_I_Farcsec_5pln_cor_crop_0084.npy,J2222.2-5235_aFix_pol_I_Farcsec_5pln_cor,84,-2.0340692572062835e-05,4.029700721730478e-05,
J1423.7-5412_aFix_pol_I_Farcsec_5pln_cor_crop_0000.npy,J1423.7-5412_aFix_pol_I_Farcsec_5pln_cor,0,-1.8973547412315384e-05,4.0196806367021054e-05,
J0145.2-6033_aFix_pol_I_Farcsec_5pln_cor_crop_0011.npy,J0145.2-6033_aFix_pol_I_Farcsec_5pln_cor,11,-1.2114905985072257e-05,3.299051968497224e-05,
J1705.1-8210_aFix_pol_I_Farcsec_5pln_cor_crop_0135.npy,J1705.1-8210_aFix_pol_I_Farcsec_5pln_cor,135,-2.258976564917248e-05,4.054370947415009e-05,
J0820.9-5704_aFix_pol_I_Farcsec_5pln_cor_crop_0044.npy,J0820.9-5704_aFix_pol_I_Farcsec_5pln_cor,44,-1.654735388001427e-05,3.4318985854042694e-05,
Abell_168_aFix_pol_I_Farcsec_5pln_cor_crop_0008.npy,Abell_168_aFix_pol_I_Farcsec_5pln_cor,8,-2.51656529144384e-05,4.1941199015127495e-05,
J0637.3-4828_aFix_pol_I_Farcsec_5pln_cor_crop_0001.npy,J0637.3-4828_aFix_pol_I_Farcsec_5pln_cor,1,-1.5409788829856552e-05,3.9739050407661125e-05,
J0948.6-8327_aFix_pol_I_Farcsec_5pln_cor_crop_0131.npy,J0948.6-8327_aFix_pol_I_Farcsec_5pln_cor,131,-1.3834469427820297e-05,3.5308996302774176e-05,
J1705.1-8210_aFix_pol_I_Farcsec_5pln_cor_crop_0157.npy,J1705.1-8210_aFix_pol_I_Farcsec_5pln_cor,157,-2.258976564917248e-05,4.054370947415009e-05,
Bullet_aFix_pol_I_Farcsec_5pln_cor_crop_0167.npy,Bullet_aFix_pol_I_Farcsec_5pln_cor,167,-1.5211503523460124e-05,4.380349491839297e-05,
J0217.2-5244_aFix_pol_I_Farcsec_5pln_cor_crop_0162.npy,J0217.2-5244_aFix_pol_I_Farcsec_5pln_cor,162,-1.7379512428306043e-05,3.482505780993961e-05,
Abell_209_aFix_pol_I_Farcsec_5pln_cor_crop_0074.npy,Abell_209_aFix_pol_I_Farcsec_5pln_cor,74,-2.1105859559611417e-05,4.098449426237494e-05,
J0303.7-7752_aFix_pol_I_Farcsec_5pln_cor_crop_0010.npy,J0303.7-7752_aFix_pol_I_Farcsec_5pln_cor,10,-1.6216928997891955e-05,3.944924537790939e-05,
J0317.9-4414_aFix_pol_I_Farcsec_5pln_cor_crop_0040.npy,J0317.9-4414_aFix_pol_I_Farcsec_5pln_cor,40,-1.825527215260081e-05,4.13110428780783e-05,
J0516.6-5430_aFix_pol_I_Farcsec_5pln_cor_crop_0184.npy,J0516.6-5430_aFix_pol_I_Farcsec_5pln_cor,184,-1.4557363101630472e-05,3.583080251701176e-05,
J0416.7-5525_aFix_pol_I_Farcsec_5pln_cor_crop_0080.npy,J0416.7-5525_aFix_pol_I_Farcsec_5pln_cor,80,-1.4703909073432442e-05,4.304752292227931e-05,
Abell_S1063_nofix_pol_I_Farcsec_5pln_cor_crop_0221.npy,Abell_S1063_nofix_pol_I_Farcsec_5pln_cor,221,-1.3156100976630114e-05,3.549207394826226e-05,
J0625.2-5521_aFix_pol_I_Farcsec_5pln_cor_crop_0005.npy,J0625.2-5521_aFix_pol_I_Farcsec_5pln_cor,5,-2.603908251330722e-05,3.9954342355486006e-05,
J1248.7-4118_aFix_pol_I_Farcsec_5pln_cor_crop_0055.npy,J1248.7-4118_aFix_pol_I_Farcsec_5pln_cor,55,-3.831612048088573e-05,5.340838833944872e-05,
Abell_3562_aFix_pol_I_Farcsec_5pln_cor_crop_0038.npy,Abell_3562_aFix_pol_I_Farcsec_5pln_cor,38,-2.032673728535883e-05,4.53729007858783e-05,
J0225.9-4154_aFix_pol_I_Farcsec_5pln_cor_crop_0034.npy,J0225.9-4154_aFix_pol_I_Farcsec_5pln_cor,34,-1.4831659427727573e-05,3.976373773184605e-05,
Abell_141_aFix_pol_I_Farcsec_5pln_cor_crop_0097.npy,Abell_141_aFix_pol_I_Farcsec_5pln_cor,97,-1.6963114831014536e-05,3.675864718388766e-05,
J1423.7-5412_aFix_pol_I_Farcsec_5pln_cor_crop_0080.npy,J1423.7-5412_aFix_pol_I_Farcsec_5pln_cor,80,-1.8973547412315384e-05,4.0196806367021054e-05,
J0812.5-5714_aFix_pol_I_Farcsec_5pln_cor_crop_0038.npy,J0812.5-5714_aFix_pol_I_Farcsec_5pln_cor,38,-1.797733420971781e-05,3.096696309512481e-05,
J1358.9-4750_aFix_pol_I_Farcsec_5pln_cor_crop_0224.npy,J1358.9-4750_aFix_pol_I_Farcsec_5pln_cor,224,-2.6460520530235957e-05,4.666853419621475e-05,
J0543.4-4430_aFix_pol_I_Farcsec_5pln_cor_crop_0083.npy,J0543.4-4430_aFix_pol_I_Farcsec_5pln_cor,83,-1.920615613926202e-05,4.022587017971091e-05,
Abell_548_aFix_pol_I_Farcsec_5pln_cor_crop_0121.npy,Abell_548_aFix_pol_I_Farcsec_5pln_cor,121,-1.682372203504201e-05,5.429780867416412e-05,
J0516.6-5430_aFix_pol_I_Farcsec_5pln_cor_crop_0212.npy,J0516.6-5430_aFix_pol_I_Farcsec_5pln_cor,212,-1.4557363101630472e-05,3.583080251701176e-05,
Abell_3667_aFix_pol_I_Farcsec_5pln_cor_crop_0138.npy,Abell_3667_aFix_pol_I_Farcsec_5pln_cor,138,-3.163510700687766e-05,0.0001603437995072,
Abell_S295_aFix_pol_I_Farcsec_5pln_cor_crop_0157.npy,Abell_S295_aFix_pol_I_Farcsec_5pln_cor,157,-1.2192884241812862e-05,4.2860785470111296e-05,
Abell_33_noFix_pol_I_Farcsec_5pln_cor_crop_0192.npy,Abell_33_noFix_pol_I_Farcsec_5pln_cor,192,-2.8547556212288328e-05,4.8568657803116366e-05,
J0638.7-5358_aFix_pol_I_Farcsec_5pln_cor_crop_0214.npy,J0638.7-5358_aFix_pol_I_Farcsec_5pln_cor,214,-1.4472521797870286e-05,3.7130746932234615e-05,
Abell_4038_aFix_pol_I_Farcsec_5pln_cor_crop_0017.npy,Abell_4038_aFix_pol_I_Farcsec_5pln_cor,17,-1.8985389033332467e-05,4.2698269680840895e-05,
Abell_85_aFix_pol_I_Farcsec_5pln_cor_crop_0050.npy,Abell_85_aFix_pol_I_Farcsec_5pln_cor,50,-1.6969566786428913e-05,4.114058901905082e-05,
J0658.5-5556_aFix_pol_I_Farcsec_5pln_cor_crop_0003.npy,J0658.5-5556_aFix_pol_I_Farcsec_5pln_cor,3,-1.5211503523460124e-05,4.380349491839297e-05,
RXC_J0520.7-1328_aFix_pol_I_Farcsec_5pln_cor_crop_0182.npy,RXC_J0520.7-1328_aFix_pol_I_Farcsec_5pln_cor,182,-4.763286779052578e-05,6.618209590669721e-05,
J0303.7-7752_aFix_pol_I_Farcsec_5pln_cor_crop_0143.npy,J0303.7-7752_aFix_pol_I_Farcsec_5pln_cor,143,-1.6216928997891955e-05,3.944924537790939e-05,
J1539.5-8335_aFix_pol_I_Farcsec_5pln_cor_crop_0157.npy,J1539.5-8335_aFix_pol_I_Farcsec_5pln_cor,157,-1.7301776097156107e-05,3.6628662201110274e-05,
J0525.8-4715_aFix_pol_I_Farcsec_5pln_cor_crop_0072.npy,J0525.8-4715_aFix_pol_I_Farcsec_5pln_cor,72,-1.611813422641717e-05,4.044059460284189e-05,
J0051.1-4833_aFix_pol_I_Farcsec_5pln_cor_crop_0097.npy,J0051.1-4833_aFix_pol_I_Farcsec_5pln_cor,97,-1.4088746866036672e-05,3.274881237302907e-05,
PLCK_G200.9-28.2_aFix_pol_I_Farcsec_5pln_cor_crop_0107.npy,PLCK_G200.9-28.2_aFix_pol_I_Farcsec_5pln_cor,107,-2.0549477994791232e-05,4.693285882240161e-05,
RXC_J0520.7-1328_aFix_pol_I_Farcsec_5pln_cor_crop_0005.npy,RXC_J0520.7-1328_aFix_pol_I_Farcsec_5pln_cor,5,-4.763286779052578e-05,6.618209590669721e-05,
J0336.3-4037_aFix_pol_I_Farcsec_5pln_cor_crop_0079.npy,J0336.3-4037_aFix_pol_I_Farcsec_5pln_cor,79,-1.9070150301558897e-05,3.8439713534899056e-05,
Abell_548_Cen_aFix_pol_I_Farcsec_5pln_cor_crop_0136.npy,Abell_548_Cen_aFix_pol_I_Farcsec_5pln_cor,136,-1.6901160051929764e-05,5.435498314909637e-05,
Abell_2645_noFix_pol_I_Farcsec_5pln_cor_crop_0128.npy,Abell_2645_noFix_pol_I_Farcsec_5pln_cor,128,-3.2132909836946055e-05,5.223612970439717e-05,
J1040.7-7047_aFix_pol_I_Farcsec_5pln_cor_crop_0190.npy,J1040.7-7047_aFix_pol_I_Farcsec_5pln_cor,190,-2.545410461607389e-05,4.294725295039825e-05,
J0525.8-4715_aFix_pol_I_Farcsec_5pln_cor_crop_0194.npy,J0525.8-4715_aFix_pol_I_Farcsec_5pln_cor,194,-1.611813422641717e-05,4.044059460284189e-05,
J0145.0-5300_aFix_pol_I_Farcsec_5pln_cor_crop_0141.npy,J0145.0-5300_aFix_pol_I_Farcsec_5pln_cor,141,-1.4464765627053566e-05,3.505407221382484e-05,
J0516.6-5430_aFix_pol_I_Farcsec_5pln_cor_crop_0034.npy,J0516.6-5430_aFix_pol_I_Farcsec_5pln_cor,34,-1.4557363101630472e-05,3.583080251701176e-05,
Abell_2645_noFix_pol_I_Farcsec_5pln_cor_crop_0054.npy,Abell_2645_noFix_pol_I_Farcsec_5pln_cor,54,-3.2132909836946055e-05,5.223612970439717e-05,
J2340.1-8510_aFix_pol_I_Farcsec_5pln_cor_crop_0078.npy,J2340.1-8510_aFix_pol_I_Farcsec_5pln_cor,78,-1.53458950080676e-05,3.938611553166993e-05,
J1601.7-7544_aFix_pol_I_Farcsec_5pln_cor_crop_0115.npy,J1601.7-7544_aFix_pol_I_Farcsec_5pln_cor,115,-1.893065564217977e-05,4.2162908357568085e-05,
J2222.2-5235_aFix_pol_I_Farcsec_5pln_cor_crop_0098.npy,J2222.2-5235_aFix_pol_I_Farcsec_5pln_cor,98,-2.0340692572062835e-05,4.029700721730478e-05,
J0303.7-7752_aFix_pol_I_Farcsec_5pln_cor_crop_0021.npy,J0303.7-7752_aFix_pol_I_Farcsec_5pln_cor,21,-1.6216928997891955e-05,3.944924537790939e-05,
J0543.4-4430_aFix_pol_I_Farcsec_5pln_cor_crop_0119.npy,J0543.4-4430_aFix_pol_I_Farcsec_5pln_cor,119,-1.920615613926202e-05,4.022587017971091e-05,
J0540.1-4322_aFix_pol_I_Farcsec_5pln_cor_crop_0093.npy,J0540.1-4322_aFix_pol_I_Farcsec_5pln_cor,93,-2.016680991800968e-05,3.639713395386934e-05,
ElGordo_aFix_pol_I_Farcsec_5pln_cor_crop_0142.npy,ElGordo_aFix_pol_I_Farcsec_5pln_cor,142,-1.8438237020745877e-05,3.2559692044742405e-05,
ElGordo_aFix_pol_I_Farcsec_5pln_cor_crop_0068.npy,ElGordo_aFix_pol_I_Farcsec_5pln_cor,68,-1.8438237020745877e-05,3.2559692044742405e-05,
J0108.5-4020_aFix_pol_I_Farcsec_5pln_cor_crop_0110.npy,J0108.5-4020_aFix_pol_I_Farcsec_5pln_cor,110,-1.5436331523233093e-05,3.3178752346429974e-05,
MACS_J0257.6-2209_aFix_pol_I_Farcsec_5pln_cor_crop_0126.npy,MACS_J0257.6-2209_aFix_pol_I_Farcsec_5pln_cor,126,-2.1241523427306674e-05,4.082491795998067e-05,
Abell_2895_noFix_pol_I_Farcsec_5pln_cor_crop_0158.npy,Abell_2895_noFix_pol_I_Farcsec_5pln_cor,158,-1.7904101696331054e-05,3.5388853575568646e-05,
J1248.7-4118_aFix_pol_I_Farcsec_5pln_cor_crop_0094.npy,J1248.7-4118_aFix_pol_I_Farcsec_5pln_cor,94,-3.831612048088573e-05,5.340838833944872e-05,
J0745.1-5404_aFix_pol_I_Farcsec_5pln_cor_crop_0164.npy,J0745.1-5404_aFix_pol_I_Farcsec_5pln_cor,164,-1.8277149138157256e-05,3.714456397574395e-05,
J0626.3-5341_aFix_pol_I_Farcsec_5pln_cor_crop_0053.npy,J0626.3-5341_aFix_pol_I_Farcsec_5pln_cor,53,-2.286754715896677e-05,4.3426152842585e-05,
Abell_133_aFix_pol_I_Farcsec_5pln_cor_crop_0169.npy,Abell_133_aFix_pol_I_Farcsec_5pln_cor,169,-1.6750700524426065e-05,3.861152799800038e-05,
J2023.4-5535_aFix_pol_I_Farcsec_5pln_cor_crop_0069.npy,J2023.4-5535_aFix_pol_I_Farcsec_5pln_cor,69,-2.326385947526433e-05,4.042817090521567e-05,
J0225.9-4154_aFix_pol_I_Farcsec_5pln_cor_crop_0020.npy,J0225.9-4154_aFix_pol_I_Farcsec_5pln_cor,20,-1.4831659427727573e-05,3.976373773184605e-05,
J0712.0-6030_aFix_pol_I_Farcsec_5pln_cor_crop_0157.npy,J0712.0-6030_aFix_pol_I_Farcsec_5pln_cor,157,-1.3525442227546591e-05,3.74543305952102e-05,
Abell_S295_aFix_pol_I_Farcsec_5pln_cor_crop_0172.npy,Abell_S295_aFix_pol_I_Farcsec_5pln_cor,172,-1.2192884241812862e-05,4.2860785470111296e-05,
Abell_3376copy_aFix_pol_I_Farcsec_5pln_cor_crop_0022.npy,Abell_3376copy_aFix_pol_I_Farcsec_5pln_cor,22,-1.6748330381233245e-05,4.895990059594624e-05,
J0712.0-6030_aFix_pol_I_Farcsec_5pln_cor_crop_0192.npy,J0712.0-6030_aFix_pol_I_Farcsec_5pln_cor,192,-1.3525442227546591e-05,3.74543305952102e-05,
J0342.8-5338_aFix_pol_I_Farcsec_5pln_cor_crop_0036.npy,J0342.8-5338_aFix_pol_I_Farcsec_5pln_cor,36,-1.83263164217351e-05,3.698056025314145e-05,
Abell_4038_aFix_pol_I_Farcsec_5pln_cor_crop_0101.npy,Abell_4038_aFix_pol_I_Farcsec_5pln_cor,101,-1.8985389033332467e-05,4.2698269680840895e-05,
MACS_J0257.6-2209_aFix_pol_I_Farcsec_5pln_cor_crop_0033.npy,MACS_J0257.6-2209_aFix_pol_I_Farcsec_5pln_cor,33,-2.1241523427306674e-05,4.082491795998067e-05,
Abell_548_aFix_pol_I_Farcsec_5pln_cor_crop_0036.npy,Abell_548_aFix_pol_I_Farcsec_5pln_cor,36,-1.682372203504201e-05,5.429780867416412e-05,
J0627.2-5428_aFix_pol_I_Farcsec_5pln_cor_crop_0178.npy,J0627.2-5428_aFix_pol_I_Farcsec_5pln_cor,178,-3.725358692463488e-05,5.157724808668718e-05,
J0645.4-5413_aFix_pol_I_Farcsec_5pln_cor_crop_0111.npy,J0645.4-5413_aFix_pol_I_Farcsec_5pln_cor,111,-1.871160566224717e-05,4.457303657545708e-05,
Abell_370_afix_pol_I_Farcsec_5pln_cor_crop_0165.npy,Abell_370_afix_pol_I_Farcsec_5pln_cor,165,-3.905647463398054e-05,5.590072396444157e-05,
J0738.1-7506_aFix_pol_I_Farcsec_5pln_cor_crop_0032.npy,J0738.1-7506_aFix_pol_I_Farcsec_5pln_cor,32,-1.3090567335893866e-05,3.692142854561098e-05,
J2340.1-8510_aFix_pol_I_Farcsec_5pln_cor_crop_0162.npy,J2340.1-8510_aFix_pol_I_Farcsec_5pln_cor,162,-1.53458950080676e-05,3.938611553166993e-05,
J1518.3-4632_aFix_pol_I_Farcsec_5pln_cor_crop_0216.npy,J1518.3-4632_aFix_pol_I_Farcsec_5pln_cor,216,-2.6316898583900183e-05,3.836355244857259e-05,
J0658.5-5556_aFix_pol_I_Farcsec_5pln_cor_crop_0187.npy,J0658.5-5556_aFix_pol_I_Farcsec_5pln_cor,187,-1.5211503523460124e-05,4.380349491839297e-05,
